,Game_ID,Home_or_Away,Result,Panthers_Goals,Opponent_Goals,Panthers_PIM,Panthers_Shots,Panthers_Power_Play_%,Panthers_Power_Play_Goals,Panthers_Power_Play_Opportunities,Panthers_FOW%,Panthers_Blocked_Shots,Panthers_Takeaways,Panthers_Giveaways,Panthers_Hits,Opponent_PIM,Opponent_Shots,Opponent_Power_Play_%,Opponent_Power_Play_Goals,Opponent_Power_Play_Opportunities,Opponent_FOW%,Opponent_Blocked_Shots,Opponent_Takeaways,Opponent_Giveaways,Opponent_Hits
344,2017021099,Home,Loss,2,4,9,42,0.0,0.0,6.0,46.0,16,14,33,17,19,36,0.0,0.0,1.0,54.0,9,15,13,16
345,2017021118,Away,Win,2,0,22,40,0.0,0.0,2.0,58.9,13,7,15,18,26,28,0.0,0.0,5.0,41.1,21,9,14,32
346,2017021125,Away,Win,7,2,4,39,0.0,0.0,1.0,43.2,20,10,15,19,2,35,0.0,0.0,2.0,56.8,22,4,13,20
347,2017021139,Away,Loss,0,4,8,33,0.0,0.0,4.0,53.4,11,4,4,18,10,33,33.3,1.0,3.0,46.6,15,11,5,17
348,2017021156,Home,Win,4,2,4,47,25.0,1.0,4.0,48.5,16,9,28,21,10,28,100.0,1.0,1.0,51.5,18,6,17,20
349,2017021169,Away,Win,3,0,8,41,16.7,1.0,6.0,50.8,19,6,9,14,12,32,0.0,0.0,4.0,49.2,17,5,15,14
350,2017021186,Away,Loss,3,4,2,33,0.0,0.0,3.0,50.7,18,5,8,24,6,35,0.0,0.0,1.0,49.3,22,10,23,22
351,2017021193,Away,OT Loss,2,3,2,26,50.0,1.0,2.0,46.3,14,3,9,24,4,30,0.0,0.0,1.0,53.7,17,8,9,28
352,2017021206,Away,Loss,1,5,14,31,0.0,0.0,2.0,50.7,8,12,13,29,16,33,100.0,1.0,1.0,49.3,6,8,6,15
353,2017021225,Home,Win,3,2,9,35,50.0,1.0,2.0,45.1,14,11,13,29,21,29,0.0,0.0,1.0,54.9,10,5,14,14
354,2017021234,Home,Win,2,1,0,33,0.0,0.0,1.0,45.3,18,19,15,22,2,46,0.0,0.0,0.0,54.7,13,7,4,11
355,2017021247,Home,Win,3,2,4,35,0.0,0.0,2.0,50.8,9,10,19,25,6,28,100.0,1.0,1.0,49.2,17,12,4,21
356,2017021261,Home,Win,4,3,6,27,33.3,1.0,3.0,50.0,20,7,25,6,6,41,33.3,1.0,3.0,50.0,12,11,13,11
357,2017020616,Away,Win,4,2,8,26,0.0,0.0,3.0,39.7,20,20,9,15,6,43,25.0,1.0,4.0,60.3,7,7,11,20
358,2018010005,Home,Loss,0,5,10,27,0.0,0.0,5.0,49.1,9,11,13,18,12,31,25.0,1.0,4.0,50.9,12,4,11,22
359,2018010007,Home,Loss,3,5,10,26,25.0,1.0,4.0,50.0,10,0,11,14,8,28,20.0,1.0,5.0,50.0,14,6,9,18
360,2018010029,Away,Win,5,2,21,41,16.7,1.0,6.0,55.6,16,11,10,20,29,33,16.7,1.0,6.0,44.4,15,7,17,32
361,2018010055,Away,Win,4,3,8,29,50.0,1.0,2.0,0.0,0,0,0,0,4,23,25.0,1.0,4.0,0.0,0,0,0,0
362,2018010071,Away,Win,3,2,10,28,0.0,0.0,4.0,48.1,14,9,9,18,10,29,25.0,1.0,4.0,51.9,13,5,12,18
363,2018010085,Away,Loss,2,6,8,38,50.0,1.0,2.0,0.0,0,0,0,0,8,32,50.0,1.0,2.0,0.0,0,0,0,0
364,2018010100,Home,Loss,2,3,2,33,50.0,1.0,2.0,56.7,17,7,8,10,4,26,0.0,0.0,1.0,43.3,15,6,6,13
365,2018020019,Away,OT Loss,1,2,6,43,0.0,0.0,5.0,52.6,13,8,5,22,10,29,0.0,0.0,3.0,47.4,9,5,11,37
366,2018020047,Home,Loss,4,5,6,41,0.0,0.0,2.0,59.1,14,12,18,18,4,32,66.7,2.0,3.0,40.9,5,7,14,7
367,2018020064,Home,Loss,2,3,8,26,0.0,0.0,5.0,42.2,6,11,14,18,10,30,25.0,1.0,4.0,57.8,23,12,13,15
368,2018020080,Away,OT Loss,5,6,16,26,33.3,1.0,3.0,53.8,14,7,16,29,18,26,0.0,0.0,2.0,46.2,13,4,11,23
369,2018020099,Away,Win,6,5,8,30,28.6,2.0,7.0,50.8,20,11,11,20,16,31,33.3,1.0,3.0,49.2,12,14,15,28
370,2018020108,Home,OT Loss,3,4,6,37,0.0,0.0,5.0,46.2,10,12,16,17,10,31,66.7,2.0,3.0,53.8,12,22,19,15
371,2018020122,Away,Loss,2,5,17,38,25.0,1.0,4.0,46.6,17,10,11,28,23,22,33.3,2.0,6.0,53.4,18,9,15,28
372,2018020130,Away,Win,3,2,8,41,40.0,2.0,5.0,50.0,12,2,12,23,12,22,33.3,1.0,3.0,50.0,13,3,11,20
373,2018020148,Away,Loss,2,3,12,37,0.0,0.0,4.0,57.0,8,1,3,20,12,26,0.0,0.0,4.0,43.0,30,6,13,15
374,2018020180,Home,Loss,2,4,14,38,20.0,1.0,5.0,42.4,13,7,13,10,12,36,33.3,2.0,6.0,57.6,26,10,11,17
375,2018020192,Away,Win,4,2,19,26,60.0,3.0,5.0,48.5,21,4,11,18,23,34,100.0,1.0,1.0,51.5,13,6,5,14
376,2018020228,Home,Win,4,1,11,33,25.0,1.0,4.0,62.7,12,16,11,12,13,27,0.0,0.0,3.0,37.3,10,12,5,23
377,2018020248,Home,Win,4,2,10,31,20.0,1.0,5.0,48.3,11,19,24,7,12,31,0.0,0.0,4.0,51.7,9,7,12,16
378,2018020254,Home,Win,5,1,10,40,33.3,1.0,3.0,58.6,13,10,10,20,6,35,20.0,1.0,5.0,41.4,11,8,9,12
379,2018020267,Away,Win,2,1,2,30,33.3,1.0,3.0,31.7,21,12,11,25,6,31,0.0,0.0,1.0,68.3,15,7,11,30
380,2018020280,Away,Loss,3,7,2,43,50.0,2.0,4.0,54.8,6,5,6,12,8,37,0.0,0.0,1.0,45.2,15,14,4,15
381,2018020296,Away,Loss,2,4,6,41,33.3,1.0,3.0,64.9,13,4,19,21,8,24,50.0,1.0,2.0,35.1,21,10,20,30
382,2018020312,Away,Win,7,5,12,32,50.0,1.0,2.0,44.3,20,11,19,26,6,38,20.0,1.0,5.0,55.7,11,8,24,17
383,2018020325,Away,Loss,3,7,8,43,50.0,2.0,4.0,39.7,17,5,6,18,8,33,25.0,1.0,4.0,60.3,7,12,8,15
384,2018020342,Away,Loss,1,4,8,35,0.0,0.0,1.0,48.2,16,17,16,31,4,39,33.3,1.0,3.0,51.8,16,18,19,31
385,2018020351,Home,OT Loss,4,5,9,38,33.3,1.0,3.0,51.6,13,16,19,25,11,41,0.0,0.0,2.0,48.4,7,9,9,13
386,2018020363,Home,Win,4,3,4,34,25.0,1.0,4.0,52.1,14,8,19,24,8,32,0.0,0.0,2.0,47.9,12,10,13,17
387,2018020378,Home,Loss,2,3,4,44,33.3,1.0,3.0,41.5,6,10,13,15,6,25,0.0,0.0,2.0,58.5,10,7,14,16
388,2018020390,Home,Win,3,2,8,43,50.0,2.0,4.0,57.6,10,15,19,37,8,24,25.0,1.0,4.0,42.4,21,9,22,26
389,2018020399,Home,OT Loss,4,5,8,27,25.0,1.0,4.0,42.1,15,21,32,28,10,39,66.7,2.0,3.0,57.9,18,5,14,24
390,2018020417,Home,Win,5,0,10,44,33.3,2.0,6.0,44.3,16,6,15,22,14,33,0.0,0.0,4.0,55.7,8,6,19,26
391,2018020430,Home,Loss,2,5,8,35,20.0,1.0,5.0,56.9,14,8,12,23,10,37,0.0,0.0,4.0,43.1,15,2,4,14
392,2018020450,Home,OT Loss,4,5,2,31,50.0,2.0,4.0,48.3,15,4,16,26,8,26,0.0,0.0,1.0,51.7,16,5,13,26
393,2018020470,Away,Loss,3,4,6,25,0.0,0.0,2.0,50.0,14,8,5,12,4,33,0.0,0.0,3.0,50.0,19,14,8,17
394,2018020484,Away,Loss,1,5,2,31,0.0,0.0,2.0,52.2,12,4,4,20,6,26,0.0,0.0,0.0,47.8,21,7,5,15
395,2018020497,Home,Win,4,3,20,33,50.0,2.0,4.0,49.2,22,16,25,24,10,32,0.0,0.0,4.0,50.8,12,9,8,12
396,2018020517,Away,Win,5,2,11,36,33.3,1.0,3.0,44.2,11,4,9,20,11,32,0.0,0.0,3.0,55.8,5,9,12,11
397,2018020531,Away,Loss,1,6,6,26,33.3,1.0,3.0,49.1,22,8,24,30,6,26,100.0,3.0,3.0,50.9,13,17,11,9
398,2018020547,Away,Win,2,1,10,23,50.0,1.0,2.0,52.5,15,2,11,21,6,34,0.0,0.0,4.0,47.5,8,4,11,11
399,2018020562,Away,Win,6,3,6,27,33.3,1.0,3.0,45.8,14,9,12,25,6,29,33.3,1.0,3.0,54.2,11,12,10,21
400,2018020580,Home,Loss,3,5,11,26,33.3,1.0,3.0,49.1,11,4,11,20,11,28,33.3,1.0,3.0,50.9,11,7,5,28
401,2018020591,Home,Win,2,1,4,36,33.3,1.0,3.0,29.0,8,10,16,21,6,35,0.0,0.0,2.0,71.0,21,3,10,21
402,2018020606,Away,Win,4,3,4,27,0.0,0.0,3.0,38.9,10,1,14,13,6,20,0.0,0.0,2.0,61.1,10,1,23,25
403,2018020623,Away,Loss,3,4,6,38,33.3,1.0,3.0,45.8,9,1,6,17,6,33,0.0,0.0,3.0,54.2,18,3,5,16
404,2018020641,Home,OT Loss,3,4,6,30,0.0,0.0,1.0,51.9,4,11,24,33,4,35,0.0,0.0,2.0,48.1,11,8,9,19
405,2018020660,Away,Loss,1,5,20,37,0.0,0.0,4.0,50.9,10,8,10,37,20,31,0.0,0.0,4.0,49.1,22,7,12,27
406,2018020679,Away,OT Loss,3,4,4,30,0.0,0.0,2.0,45.6,15,5,17,25,4,24,0.0,0.0,2.0,54.4,13,13,8,29
407,2018020685,Away,Loss,3,4,22,27,50.0,1.0,2.0,45.6,24,8,24,24,4,24,100.0,1.0,1.0,54.4,6,13,19,15
408,2018020703,Away,Loss,1,5,29,24,0.0,0.0,2.0,45.8,9,4,5,18,19,36,0.0,0.0,2.0,54.2,14,9,6,34
409,2018020714,Away,Loss,1,5,8,53,0.0,0.0,4.0,35.9,12,9,21,25,10,28,33.3,1.0,3.0,64.1,16,9,19,27
410,2018020733,Home,Win,3,1,2,29,0.0,0.0,3.0,45.3,11,11,20,26,6,21,0.0,0.0,1.0,54.7,8,13,11,21
411,2018020747,Away,Win,4,2,8,30,33.3,1.0,3.0,58.2,18,9,14,9,6,39,0.0,0.0,4.0,41.8,13,7,14,18
412,2018020758,Home,Win,6,2,11,30,75.0,3.0,4.0,46.0,14,12,19,25,25,29,0.0,0.0,2.0,54.0,12,10,11,23
413,2018020782,Home,Loss,1,4,4,28,16.7,1.0,6.0,53.6,13,13,21,23,12,26,0.0,0.0,2.0,46.4,19,11,14,22
414,2018020793,Home,Win,3,1,2,25,0.0,0.0,1.0,50.0,12,14,23,27,2,35,0.0,0.0,1.0,50.0,9,5,22,29
415,2018020811,Home,Loss,2,3,2,24,66.7,2.0,3.0,57.1,7,3,19,23,6,34,0.0,0.0,1.0,42.9,15,9,9,15
416,2018020824,Home,Win,3,2,6,42,33.3,1.0,3.0,50.0,9,11,21,31,6,31,0.0,0.0,3.0,50.0,12,8,14,27
417,2018020848,Away,Win,5,4,2,31,25.0,1.0,4.0,50.8,23,11,12,20,8,30,0.0,0.0,1.0,49.2,16,14,16,16
418,2018020858,Home,Loss,2,5,10,27,0.0,0.0,4.0,47.5,10,11,15,25,10,23,50.0,2.0,4.0,52.5,11,12,13,29
419,2018020865,Home,Loss,0,3,4,30,0.0,0.0,4.0,62.5,15,10,13,18,8,19,0.0,0.0,2.0,37.5,20,7,18,26
420,2018020877,Home,Win,3,2,8,32,0.0,0.0,1.0,59.0,18,11,19,24,2,43,0.0,0.0,4.0,41.0,12,12,17,20
421,2018020908,Home,Win,6,3,6,36,33.3,1.0,3.0,47.7,12,13,14,19,6,31,0.0,0.0,3.0,52.3,8,10,21,30
422,2018020916,Home,Win,4,2,8,41,0.0,0.0,4.0,55.0,15,13,26,30,8,34,25.0,1.0,4.0,45.0,16,12,19,41
423,2018020930,Home,Loss,3,4,16,30,40.0,2.0,5.0,56.9,16,12,15,35,10,25,25.0,2.0,8.0,43.1,6,15,11,29
424,2018020948,Home,Win,6,1,2,25,40.0,2.0,5.0,62.5,16,9,16,28,10,19,0.0,0.0,1.0,37.5,12,8,4,41
425,2018020966,Away,Win,4,3,4,38,50.0,1.0,2.0,49.3,12,7,6,28,4,39,0.0,0.0,2.0,50.7,22,10,7,23
426,2018020977,Away,OT Loss,3,4,10,27,0.0,0.0,1.0,45.5,17,9,16,33,2,40,20.0,1.0,5.0,54.5,16,8,12,25
427,2018020989,Away,OT Loss,5,6,4,37,66.7,2.0,3.0,41.7,20,12,16,36,10,46,0.0,0.0,1.0,58.3,4,20,16,31
428,2018021005,Home,OT Loss,3,4,2,34,0.0,0.0,2.0,56.5,12,6,13,27,6,26,0.0,0.0,0.0,43.5,14,11,12,14
429,2018021013,Home,Loss,2,3,6,32,0.0,0.0,2.0,58.2,12,17,15,21,4,33,33.3,1.0,3.0,41.8,16,11,7,30
430,2018021022,Away,OT Loss,2,3,4,34,33.3,1.0,3.0,48.3,19,8,10,27,6,37,50.0,1.0,2.0,51.7,13,4,11,28
431,2018021033,Away,Loss,3,4,8,25,40.0,2.0,5.0,43.6,19,20,17,21,10,28,25.0,1.0,4.0,56.4,6,7,16,19
432,2018021044,Home,Win,6,2,13,29,33.3,1.0,3.0,56.5,8,7,21,25,13,27,0.0,0.0,3.0,43.5,9,7,12,24
433,2018021060,Home,Win,6,1,4,43,50.0,2.0,4.0,56.7,16,5,14,23,8,20,50.0,1.0,2.0,43.3,10,9,12,43
434,2018021092,Away,Win,4,2,6,27,20.0,1.0,5.0,46.0,18,9,9,12,10,28,0.0,0.0,3.0,54.0,12,16,12,13
435,2018021101,Away,Win,4,3,9,35,25.0,1.0,4.0,44.2,12,4,10,17,13,27,50.0,1.0,2.0,55.8,14,7,10,32
436,2018021116,Away,Loss,2,3,6,39,0.0,0.0,1.0,45.3,10,8,13,14,4,22,50.0,1.0,2.0,54.7,10,7,8,25
437,2018021130,Away,Loss,2,4,6,22,33.3,1.0,3.0,43.5,15,5,15,10,6,36,33.3,1.0,3.0,56.5,16,10,15,16
438,2018021136,Home,Win,4,2,4,22,33.3,1.0,3.0,55.9,12,9,24,30,6,34,0.0,0.0,2.0,44.1,11,11,9,34
439,2018021156,Home,Loss,3,7,23,34,100.0,1.0,1.0,61.5,13,13,24,47,9,39,33.3,1.0,3.0,38.5,14,6,12,25
440,2018021169,Away,Loss,5,7,8,36,33.3,1.0,3.0,44.6,17,6,10,21,8,37,33.3,1.0,3.0,55.4,15,15,16,25
441,2018021180,Away,Loss,1,6,14,34,33.3,1.0,3.0,51.4,23,10,19,24,16,27,0.0,0.0,2.0,48.6,13,11,13,23
442,2018021192,Away,Win,5,2,8,34,0.0,0.0,2.0,52.7,14,3,10,24,6,30,0.0,0.0,3.0,47.3,11,6,13,19
443,2018021204,Away,Win,4,1,4,23,0.0,0.0,1.0,54.2,20,10,5,21,2,31,0.0,0.0,2.0,45.8,8,6,11,21
444,2018021221,Home,Win,5,3,4,34,0.0,0.0,2.0,47.5,12,16,18,29,4,30,0.0,0.0,2.0,52.5,6,8,14,35
445,2018021244,Home,OT Loss,1,2,6,30,50.0,1.0,2.0,50.8,20,7,20,33,4,36,0.0,0.0,3.0,49.2,14,6,17,32
446,2018021262,Home,OT Loss,3,4,27,40,0.0,0.0,3.0,57.4,6,11,27,35,43,27,20.0,1.0,5.0,42.6,15,8,7,37
447,2019010002,Away,Loss,3,6,18,23,0.0,0.0,4.0,50.0,9,2,4,17,28,29,0.0,0.0,4.0,50.0,9,4,4,28
448,2019010008,Away,Loss,0,1,14,27,0.0,0.0,4.0,64.9,20,2,4,10,10,27,0.0,0.0,6.0,35.1,11,6,7,11
449,2019010024,Away,Loss,3,4,6,21,25.0,1.0,4.0,0.0,0,0,0,0,8,19,0.0,0.0,3.0,0.0,0,0,0,0
450,2019010034,Away,OT Loss,4,5,4,18,33.3,1.0,3.0,45.6,18,1,28,42,6,46,0.0,0.0,2.0,54.4,8,5,15,34
451,2019010051,Away,Win,6,0,2,42,20.0,1.0,5.0,0.0,0,0,0,0,10,30,0.0,0.0,1.0,0.0,0,0,0,0
452,2019010067,Home,Win,6,3,13,24,0.0,0.0,0.0,62.9,9,15,14,13,5,22,25.0,1.0,4.0,37.1,7,7,13,21
453,2019010083,Home,Loss,2,4,13,32,20.0,1.0,5.0,54.1,18,6,14,20,15,25,25.0,1.0,4.0,45.9,13,2,5,22
454,2019010097,Away,Win,1,0,6,28,0.0,0.0,4.0,36.6,7,14,5,25,12,26,0.0,0.0,1.0,63.4,8,7,6,25
455,2019020005,Away,Loss,2,5,6,37,0.0,0.0,4.0,39.0,15,6,8,14,8,30,33.3,1.0,3.0,61.0,15,7,6,17
456,2019020021,Home,Win,4,3,4,28,66.7,2.0,3.0,44.8,14,8,10,26,8,35,0.0,0.0,1.0,55.2,5,9,6,24
457,2019020036,Home,Loss,3,6,10,50,33.3,2.0,6.0,54.5,10,11,14,15,16,35,33.3,1.0,3.0,45.5,25,3,7,16
458,2019020058,Away,OT Loss,2,3,8,43,0.0,0.0,2.0,44.4,14,2,9,13,4,32,0.0,0.0,4.0,55.6,10,6,11,14
459,2019020067,Away,OT Loss,2,3,7,37,0.0,0.0,3.0,53.3,16,3,20,28,11,28,0.0,0.0,1.0,46.7,20,10,20,24
460,2019020080,Away,Win,6,4,6,34,20.0,1.0,5.0,48.1,10,5,5,30,10,21,0.0,0.0,3.0,51.9,12,5,5,25
461,2019020107,Home,OT Loss,4,5,6,44,0.0,0.0,4.0,48.2,9,11,18,17,8,41,0.0,0.0,3.0,51.8,13,17,10,19
462,2019020121,Away,Win,3,2,8,30,50.0,1.0,2.0,42.6,22,9,7,9,4,27,25.0,1.0,4.0,57.4,11,5,8,14
463,2019020135,Home,Win,4,2,2,22,0.0,0.0,1.0,42.9,11,8,22,31,2,25,0.0,0.0,1.0,57.1,9,11,9,12
464,2019020153,Away,OT Loss,5,6,11,23,0.0,0.0,2.0,34.5,17,11,10,14,9,24,33.3,1.0,3.0,65.5,8,12,15,16
465,2019020170,Away,Win,6,2,6,29,0.0,0.0,1.0,53.7,17,7,12,11,2,26,33.3,1.0,3.0,46.3,13,9,13,22
466,2019020178,Away,Loss,2,7,4,31,50.0,1.0,2.0,46.3,15,4,5,16,4,36,0.0,0.0,2.0,53.7,16,13,5,17
467,2019020191,Away,Win,4,3,21,38,25.0,1.0,4.0,50.0,7,8,4,15,25,30,0.0,0.0,2.0,50.0,12,13,10,15
468,2019020208,Home,Win,4,0,6,41,50.0,1.0,2.0,55.6,13,5,20,16,4,22,0.0,0.0,3.0,44.4,9,8,10,14
469,2019020238,Home,OT Loss,4,5,8,36,20.0,1.0,5.0,50.0,10,15,15,7,10,31,25.0,1.0,4.0,50.0,15,13,10,16
470,2019020252,Away,Loss,1,2,6,38,25.0,1.0,4.0,42.9,15,7,14,6,8,36,0.0,0.0,3.0,57.1,20,12,21,20
471,2019020263,Away,Win,6,5,13,35,33.3,1.0,3.0,75.9,9,13,22,28,11,34,50.0,2.0,4.0,24.1,15,11,15,25
472,2019020272,Away,Win,5,4,8,29,50.0,2.0,4.0,52.9,14,9,10,27,12,38,50.0,1.0,2.0,47.1,6,12,11,20
473,2019020288,Home,Loss,3,4,0,37,33.3,1.0,3.0,58.2,10,16,16,16,6,30,0.0,0.0,0.0,41.8,15,11,12,18
474,2019020306,Home,Win,4,3,6,30,66.7,2.0,3.0,51.6,12,9,11,15,8,33,0.0,0.0,3.0,48.4,16,10,9,18
475,2019020319,Home,Win,5,2,6,26,0.0,0.0,4.0,52.1,18,12,12,15,8,37,0.0,0.0,2.0,47.9,18,7,12,14
476,2019020334,Home,Win,5,4,2,28,0.0,0.0,1.0,53.1,18,15,17,17,2,32,100.0,1.0,1.0,46.9,15,14,11,22
477,2019020355,Away,Loss,2,4,4,23,0.0,0.0,2.0,58.0,20,5,11,22,4,34,0.0,0.0,2.0,42.0,7,13,8,21
478,2019020362,Home,Loss,2,5,4,45,25.0,1.0,4.0,56.0,8,10,7,12,8,26,0.0,0.0,2.0,44.0,15,7,9,21
479,2019020383,Away,Loss,3,4,6,40,0.0,0.0,3.0,59.3,18,7,8,10,8,20,0.0,0.0,2.0,40.7,18,5,11,28
480,2019020408,Home,Win,3,0,8,28,0.0,0.0,4.0,50.0,19,9,9,20,8,27,0.0,0.0,4.0,50.0,18,12,9,24
481,2019020426,Home,Loss,2,4,2,46,33.3,1.0,3.0,58.2,10,8,13,12,6,26,0.0,0.0,1.0,41.8,8,7,10,30
482,2019020457,Home,Win,4,1,11,27,25.0,1.0,4.0,59.6,18,10,15,13,13,34,0.0,0.0,3.0,40.4,17,2,6,19
483,2019020464,Home,Win,5,1,11,33,50.0,2.0,4.0,47.7,17,9,5,16,23,31,33.3,1.0,3.0,52.3,14,3,5,21
484,2019020473,Home,Loss,1,2,4,28,0.0,0.0,3.0,50.0,17,17,23,19,6,48,0.0,0.0,2.0,50.0,24,4,13,24
485,2019020489,Home,Loss,1,3,13,33,0.0,0.0,3.0,50.8,10,11,13,16,21,30,50.0,2.0,4.0,49.2,20,8,10,18
486,2019020508,Home,Loss,2,4,6,33,0.0,0.0,3.0,42.6,14,11,15,21,6,42,33.3,1.0,3.0,57.4,21,6,10,21
487,2019020519,Home,Win,6,1,8,31,20.0,1.0,5.0,50.0,13,14,22,22,16,30,0.0,0.0,1.0,50.0,11,8,13,32
488,2019020548,Home,Win,7,4,6,33,25.0,1.0,4.0,50.0,15,12,19,14,8,31,33.3,1.0,3.0,50.0,10,13,14,24
489,2019020559,Away,Win,4,2,10,22,66.7,2.0,3.0,49.2,23,8,8,15,10,44,33.3,1.0,3.0,50.8,5,5,10,11
490,2019020572,Away,Loss,1,6,8,30,25.0,1.0,4.0,55.9,15,6,11,25,8,34,75.0,3.0,4.0,44.1,9,4,12,18
491,2019020595,Home,Win,5,4,6,30,66.7,2.0,3.0,38.1,19,14,22,30,8,39,0.0,0.0,2.0,61.9,13,15,14,24
492,2019020608,Home,Win,6,5,8,34,0.0,0.0,5.0,48.6,19,10,15,13,10,43,50.0,2.0,4.0,51.4,18,7,7,24
493,2019020619,Away,Loss,1,4,8,37,0.0,0.0,2.0,57.7,10,5,7,15,6,28,33.3,1.0,3.0,42.3,24,3,14,11
494,2019020632,Away,Win,6,3,6,31,66.7,2.0,3.0,52.5,23,7,12,21,6,31,0.0,0.0,3.0,47.5,16,2,15,35
495,2019020645,Away,Loss,2,3,8,34,0.0,0.0,3.0,48.1,11,4,6,8,8,18,33.3,1.0,3.0,51.9,16,0,8,11
496,2019020654,Away,Win,4,1,18,35,0.0,0.0,1.0,57.4,12,6,3,21,14,32,0.0,0.0,3.0,42.6,20,7,10,26
497,2019020664,Home,Loss,2,5,6,39,0.0,0.0,2.0,56.3,8,10,10,24,6,37,100.0,2.0,2.0,43.7,15,7,7,25
498,2019020681,Home,Win,5,2,6,49,25.0,1.0,4.0,55.9,10,11,18,20,18,32,0.0,0.0,3.0,44.1,18,4,10,24
499,2019020707,Home,Win,8,4,6,29,50.0,1.0,2.0,46.5,18,12,18,18,4,47,0.0,0.0,3.0,53.5,4,6,9,6
500,2019020729,Home,Win,4,3,8,26,66.7,2.0,3.0,50.0,15,11,13,22,6,30,50.0,2.0,4.0,50.0,14,8,9,17
501,2019020749,Away,Win,4,1,19,38,16.7,1.0,6.0,41.3,15,1,7,15,27,28,0.0,0.0,7.0,58.7,14,5,7,16
502,2019020760,Away,Win,5,4,8,25,50.0,1.0,2.0,47.5,15,4,6,15,4,33,50.0,2.0,4.0,52.5,7,7,4,10
503,2019020765,Away,Win,4,3,8,26,33.3,1.0,3.0,50.8,17,7,8,23,6,35,25.0,1.0,4.0,49.2,19,8,11,19
504,2019020794,Away,Loss,0,4,4,29,0.0,0.0,6.0,35.1,25,7,14,14,12,35,50.0,1.0,2.0,64.9,11,9,6,22
505,2019020809,Away,Win,5,3,6,21,50.0,1.0,2.0,44.2,11,13,4,30,4,34,33.3,1.0,3.0,55.8,10,8,16,10
506,2019020818,Away,OT Loss,0,1,2,32,0.0,0.0,2.0,55.0,14,2,2,15,4,45,0.0,0.0,1.0,45.0,14,5,6,12
507,2019020830,Home,Loss,2,7,12,25,33.3,1.0,3.0,53.4,10,10,20,16,8,39,20.0,1.0,5.0,46.6,10,5,12,22
508,2019020847,Home,Loss,2,3,2,35,0.0,0.0,3.0,61.2,9,7,14,32,6,22,100.0,1.0,1.0,38.8,12,5,5,25
509,2019020861,Away,Loss,1,4,10,31,0.0,0.0,5.0,44.8,12,5,10,22,10,34,0.0,0.0,5.0,55.2,12,9,8,32
510,2019020868,Away,Win,5,3,4,33,0.0,0.0,2.0,61.0,11,11,3,12,4,28,50.0,1.0,2.0,39.0,18,8,16,12
511,2019020883,Home,Loss,2,6,8,28,0.0,0.0,1.0,39.3,8,13,9,22,4,28,33.3,1.0,3.0,60.7,12,7,5,15
512,2019020898,Home,Loss,1,4,12,34,0.0,0.0,3.0,58.2,6,9,16,20,16,29,0.0,0.0,1.0,41.8,17,8,9,8
513,2019020917,Away,Win,5,3,8,28,0.0,0.0,4.0,35.0,20,9,4,11,8,32,25.0,1.0,4.0,65.0,13,10,9,13
514,2019020931,Away,Win,4,1,4,32,0.0,0.0,1.0,50.0,9,6,9,16,4,36,0.0,0.0,1.0,50.0,17,4,14,23
515,2019020940,Away,Loss,4,5,12,29,50.0,2.0,4.0,34.9,13,2,7,23,10,40,20.0,1.0,5.0,65.1,4,2,21,17
